2024-06-13 11:14:32,66.0,65.0,64.0,62.0,61.0,59.0,57.0,54.0,52.0,47.0,44.0,42.0,39.0,37.0,34.0,32.0,29.0,27.0,23.0,20.0,16.0,16.0,9.0,7.0,7.0,10.0,15.0,22.0,31.0,41.0,51.0,59.0,66.0,71.0,77.0,77.0,77.0,76.0,75.0,74.0,73.0,72.0,71.0,71.0,70.0,70.0,70.0,69.0,68.0,67.0,65.0,64.0,62.0,60.0,57.0,55.0,53.0,48.0,45.0,42.0
2024-06-13 11:14:33,39.0,36.0,32.0,27.0,22.0,17.0,11.0,5.0,0.0,2.0,0.0,2.0,5.0,12.0,20.0,29.0,38.0,47.0,54.0,60.0,64.0,67.0,69.0,69.0,68.0,67.0,67.0,68.0,68.0,69.0,71.0,74.0,76.0,77.0,78.0,79.0,78.0,76.0,74.0,71.0,67.0,64.0,60.0,56.0,52.0,45.0,42.0,39.0,35.0,31.0,27.0,23.0,18.0,14.0,10.0,7.0,6.0,7.0,11.0,17.0
2024-06-13 11:14:34,25.0,34.0,43.0,52.0,60.0,67.0,71.0,75.0,77.0,77.0,77.0,76.0,75.0,73.0,72.0,71.0,70.0,70.0,69.0,68.0,67.0,66.0,65.0,65.0,62.0,60.0,58.0,55.0,53.0,51.0,48.0,46.0,44.0,39.0,37.0,35.0,32.0,29.0,26.0,22.0,19.0,16.0,13.0,13.0,15.0,19.0,25.0,33.0,42.0,50.0,58.0,65.0,71.0,74.0,77.0,77.0,77.0,75.0,74.0,72.0
2024-06-13 11:14:35,71.0,70.0,69.0,68.0,68.0,67.0,66.0,65.0,63.0,62.0,60.0,58.0,56.0,54.0,52.0,49.0,47.0,45.0,42.0,40.0,38.0,34.0,32.0,30.0,23.0,20.0,17.0,14.0,14.0,13.0,13.0,16.0,21.0,28.0,36.0,45.0,53.0,60.0,66.0,70.0,72.0,73.0,73.0,72.0,70.0,67.0,66.0,65.0,64.0,63.0,63.0,63.0,62.0,61.0,60.0,59.0,57.0,55.0,53.0,51.0
2024-06-13 11:14:36,49.0,47.0,45.0,43.0,43.0,41.0,39.0,37.0,35.0,32.0,26.0,23.0,19.0,15.0,12.0,10.0,9.0,11.0,16.0,22.0,31.0,40.0,50.0,58.0,66.0,71.0,78.0,80.0,80.0,80.0,79.0,78.0,77.0,74.0,73.0,73.0,72.0,71.0,70.0,68.0,67.0,65.0,63.0,60.0,58.0,55.0,52.0,49.0,46.0,43.0,40.0,38.0,35.0,32.0,29.0,25.0,21.0,13.0,9.0,6.0
2024-06-13 11:14:37,4.0,5.0,8.0,13.0,21.0,30.0,40.0,50.0,59.0,66.0,72.0,76.0,79.0,81.0,81.0,81.0,81.0,80.0,78.0,77.0,76.0,74.0,73.0,72.0,70.0,69.0,65.0,63.0,60.0,58.0,55.0,53.0,50.0,48.0,45.0,43.0,40.0,37.0,34.0,31.0,31.0,28.0,24.0,20.0,17.0,17.0,12.0,12.0,15.0,21.0,28.0,37.0,47.0,56.0,64.0,70.0,75.0,78.0,79.0,79.0
2024-06-13 11:14:38,78.0,77.0,76.0,75.0,73.0,72.0,71.0,70.0,69.0,67.0,64.0,62.0,60.0,58.0,55.0,53.0,51.0,48.0,46.0,43.0,41.0,39.0,36.0,34.0,32.0,29.0,26.0,23.0,16.0,14.0,13.0,13.0,15.0,27.0,35.0,44.0,53.0,60.0,66.0,71.0,74.0,75.0,76.0,75.0,74.0,73.0,71.0,70.0,69.0,68.0,67.0,66.0,65.0,64.0,62.0,60.0,57.0,50.0,47.0,47.0
2024-06-13 11:14:39,43.0,40.0,37.0,34.0,31.0,29.0,27.0,26.0,24.0,23.0,21.0,19.0,18.0,17.0,16.0,16.0,18.0,22.0,28.0,35.0,43.0,51.0,66.0,72.0,76.0,79.0,80.0,80.0,79.0,77.0,75.0,73.0,72.0,70.0,69.0,69.0,68.0,67.0,66.0,65.0,64.0,62.0,60.0,57.0,55.0,55.0,49.0,47.0,44.0,41.0,39.0,36.0,33.0,30.0,26.0,22.0,18.0,14.0,11.0,9.0
2024-06-13 11:14:40,10.0,12.0,17.0,24.0,32.0,41.0,50.0,59.0,65.0,71.0,77.0,78.0,78.0,77.0,76.0,75.0,74.0,74.0,73.0,73.0,72.0,71.0,70.0,69.0,67.0,64.0,62.0,59.0,55.0,52.0,46.0,43.0,40.0,34.0,32.0,32.0,29.0,26.0,24.0,20.0,16.0,13.0,11.0,9.0,10.0,14.0,19.0,27.0,36.0,46.0,55.0,64.0,71.0,76.0,79.0,81.0,82.0,81.0,79.0,78.0
2024-06-13 11:14:41,76.0,75.0,73.0,72.0,71.0,69.0,67.0,66.0,64.0,61.0,59.0,57.0,54.0,51.0,48.0,46.0,43.0,40.0,37.0,35.0,32.0,29.0,21.0,17.0,13.0,10.0,7.0,7.0,8.0,13.0,20.0,38.0,48.0,58.0,66.0,72.0,77.0,79.0,81.0,81.0,80.0,79.0,78.0,77.0,76.0,74.0,73.0,71.0,70.0,67.0,65.0,62.0,58.0,55.0,51.0,47.0,44.0,40.0,36.0,32.0
